id,kind,name,lat,lng,alias_count
mlit:st-6f4a9d4b6144b147,station,稲積公園,43.11231,141.25676,2
mlit:st-6f4c52f4927aa7de,station,立町,34.394325,132.460975,2
mlit:st-6f4eafb60f862503,station,尾奈,34.784013,137.541743,2
mlit:st-6f61e67e5ada3d7f,station,ユニバーサルシティ,34.66784,135.438565,2
mlit:st-6f628ae8db037c3e,station,榊原温泉口,34.674835,136.348805,2
mlit:st-6f6955b851940126,station,豊後中川,33.28446,131.005875,2
mlit:st-6f6b449c1873bf11,station,七光台,35.97085,139.85295,2
mlit:st-6f71ac40bee7d557,station,富浦,35.04623,139.837755,2
mlit:st-6f782767a9e49be1,station,みなと元町,34.68585,135.18391,2
mlit:st-6f7d78431d9d8523,station,夫婦石,33.237035,129.85063,2
mlit:st-6f8a2914c16b0a47,station,伊那松島,35.913845,137.988665,2
mlit:st-6f93dccc679ead3f,station,嘉瀬,40.880975,140.46936,2
mlit:st-6f971f961eac82b5,station,新深江,34.668185,135.55421,2
mlit:st-6f97baa9b85368ac,station,松永,34.450965,133.25892,2
mlit:st-6fa9f9b66631cffc,station,逆井,35.823283,139.983705,2
mlit:st-6fc67499275b7a5f,station,羽前山辺,38.294605,140.271575,2
mlit:st-6fc84a48eb7c8547,station,帝塚山,34.62195,135.49835,2
mlit:st-6fc955ebfaec8a22,station,苅田,33.78513,130.978723,2
mlit:st-6fcaaf0d8f3e382a,station,運動公園前,34.75851,137.422395,2
mlit:st-6fcaeb76de09c525,station,上野,35.713049,139.776655,2
mlit:st-6fcbed334ce92391,station,城北,34.40538,132.45895,2
mlit:st-6fd63294481d2697,station,大野浦,34.283445,132.26549,2
mlit:st-6fe0a932a66da4f1,station,西大滝,36.979235,138.480868,2
mlit:st-6fe3328d1a482e59,station,中菰野,35.0123,136.504245,2
mlit:st-6fe69611e0dc145d,station,大雄山,35.319043,139.103703,2
mlit:st-6fec6431bc581a41,station,広,34.228213,132.629187,2
mlit:st-7005cc1f591dfdf5,station,多奈川,34.31674,135.13721,2
mlit:st-700a535efad35ad9,station,当別,43.22214,141.51379,2
mlit:st-700cd0df2f433096,station,西川越,35.919095,139.459935,2
mlit:st-700fe1a02ac46c4e,station,京成船橋,35.699963,139.984937,2
mlit:st-702ed88bff12887b,station,緑橋,34.68111,135.544832,2
mlit:st-703c94d5faecd494,station,越後川口,37.272923,138.861838,2
mlit:st-703cd27f3055f74a,station,大屋,36.36959,138.29713,2
mlit:st-70458f1c42255dde,station,八田,35.148562,136.852723,2
mlit:st-704a2f518e17963c,station,紀伊田原,33.536475,135.86813,2
mlit:st-704a37f24e0e00d6,station,扇町,34.703825,135.51085,2
mlit:st-70530e7c8846f03d,station,京成西船,35.71169,139.958845,2
mlit:st-70561a5441cb51be,station,菊川,35.688407,139.806103,2
mlit:st-7056783079074279,station,大鳥居,35.55232,139.740225,2
mlit:st-70608995d926d16a,station,芝公園,35.653747,139.749765,2
mlit:st-706170257e651f74,station,泉外旭川,39.738041,140.112688,2
mlit:st-7078d2591bd154a1,station,身延,35.36145,138.45306,2
mlit:st-70798e8f99ea8ef8,station,みの,34.205605,133.71065,2
mlit:st-708a8e392f741e50,station,糸井,42.62259,141.546265,2
mlit:st-70925e7582f6b7ce,station,恩田,35.54558,139.49218,2
mlit:st-7097433e351fe023,station,箕面,34.834276,135.468224,2
mlit:st-709a8b8a0e2da459,station,小樽,43.19712,140.99368,2
mlit:st-70a95739077527bd,station,首里,26.219175,127.725558,2
mlit:st-70b149377d575543,station,会津豊川,37.633567,139.876823,2
mlit:st-70b587f3b60009a8,station,モレラ岐阜,35.45494,136.66971,2
mlit:st-70b9d7fca934f2b3,station,国府,32.791855,130.729445,2
mlit:st-70bf375df8a3bfed,station,友江,35.32639,136.600666,2
mlit:st-70c2e340919c220a,station,国分,31.743815,130.763607,2
mlit:st-70c6b83f2645f8c7,station,御代志,32.883156,130.749866,2
mlit:st-70ce96d7e3a18ee9,station,区界,39.651735,141.351425,2
mlit:st-70d14bc55b112ec9,station,南中川,33.986882,131.17881,2
mlit:st-70dfc524ca320805,station,奈多,33.686495,130.41223,2
mlit:st-70e188e5a0c27ce4,station,越前富田,35.991185,136.54133,2
mlit:st-70ead75b01b6e6a3,station,布崎,35.450235,132.855005,2
mlit:st-70ec506acd05ba43,station,小野,34.961233,135.812723,2
mlit:st-70fc9a620f45c510,station,多良木,32.262755,130.93319,2
mlit:st-71058dc5e6324236,station,興戸,34.80832,135.77868,2
mlit:st-710b1ddc428f2461,station,蔵王,38.205885,140.303355,2
mlit:st-7110676cec0f0bcb,station,南寒河江,38.355993,140.277403,2
mlit:st-7115c6106775460f,station,芽室,42.90986,143.04811,2
mlit:st-7117b721dcc71353,station,大桑,35.684422,137.664096,2
mlit:st-7134b6ce1700771a,station,赤土小学校前,35.74306,139.76913,2
mlit:st-7141d290ba3e2ccf,station,三妻,36.07346,139.983105,2
mlit:st-714775b6b8b02618,station,田沼,36.36707,139.58191,2
mlit:st-71569bb5165470b9,station,一条橋,33.57466,133.614075,2
mlit:st-7157b14ab61da437,station,八広,35.727197,139.828317,2
mlit:st-715deebc4a2c25fc,station,岩倉,34.023355,131.36008,2
mlit:st-7165175f9b36006e,station,恩根内,44.5985,142.309485,2
mlit:st-7167a5e3ba191599,station,伊太祈曽,34.20412,135.251735,2
mlit:st-716a2697fab9b2b5,station,伊賀屋,33.290255,130.33684,2
mlit:st-7176275fde532e75,station,柏原,35.344595,136.402325,2
mlit:st-717d2ac48bb47214,station,二条,35.011592,135.741767,2
mlit:st-71810828f3e83aa8,station,高野川,33.701635,132.65877,2
mlit:st-71865b7c146c1620,station,北神戸,35.430056,136.594469,2
mlit:st-7191dd50435206ab,station,東我孫子,35.86898,140.047605,2
mlit:st-719247a98c5ab038,station,京町温泉,32.045415,130.767925,2
mlit:st-7197801abb72bf7c,station,堀米,36.32844,139.58033,2
mlit:st-719943e8c5436bf0,station,岩滝口,35.550345,135.15133,2
mlit:st-719d3576812767a8,station,法界院,34.684485,133.9274,2
mlit:st-719d51f03e5db8df,station,五十市,31.71848,131.033905,2
mlit:st-719f7a3d8623080b,station,飛騨金山,35.662485,137.164385,2
mlit:st-71b4927386325446,station,市来,31.68993,130.302915,2
mlit:st-71b8e2ad9244f7af,station,金木,40.90295,140.459945,2
mlit:st-71bb08f3479df4f9,station,東京ディズニーランド･ステーション,35.635845,139.878445,2
mlit:st-71c11442fe4286c7,station,深江橋,34.679163,135.55706,2
mlit:st-71c2d5fee011f475,station,高岡,36.740923,137.014872,2
mlit:st-71d5a0f7cf272b33,station,日立,36.590325,140.6618,2
mlit:st-71d6e5186ac63ff1,station,久々原,34.592355,133.82803,2
mlit:st-71da424272801d04,station,京王よみうりランド,35.632965,139.517203,2
mlit:st-71e160fdd4d9d786,station,富田林,34.504335,135.60074,2
mlit:st-71e538a4497d5dc6,station,秋鹿町,35.47723,132.95673,2
mlit:st-71ea13c1bb3d61dd,station,厚木,35.443448,139.378284,2
mlit:st-71eef257c8f41d3f,station,港南台,35.375147,139.576177,2
mlit:st-71fa016961e80df6,station,北府中,35.680855,139.471795,2
mlit:st-7201dbba7728f63e,station,伊野,33.547973,133.429463,2
mlit:st-7209ef1b759cffdb,station,烏江,35.305543,136.591667,2
mlit:st-721221f76e0d4765,station,品川シーサイド,35.60979,139.749795,2
mlit:st-7216b825c3b8f311,station,金上,36.382425,140.533925,2
mlit:st-722517d373e1cd6a,station,菜園場町,33.55901,133.548565,2
mlit:st-722e5511e9e1fedc,station,反町,35.474218,139.625358,2
mlit:st-7248d6e399a71642,station,東久留米,35.76045,139.53375,2
mlit:st-724e2287bc0dffe2,station,北飯山,36.85882,138.36386,2
mlit:st-7254f09e769727c2,station,せきてらす前,35.4834,136.91423,2
mlit:st-7255a18b2e5b57b7,station,伊予吉田,33.27341,132.544315,2
mlit:st-725fa7d80eec6aa4,station,社町,34.92028,134.9346,2
mlit:st-7276b921d1838738,station,下庄,34.814258,136.47961,2
mlit:st-72792f9ebc911e82,station,安善,35.49984,139.701245,2
mlit:st-7279775494496d9c,station,大塩,34.779376,134.75756,2
mlit:st-727a55faf46f9230,station,小繋,40.123105,141.26042,2
mlit:st-7285222319206f0f,station,大内山,34.278135,136.35924,2
mlit:st-72854f9a96186ac0,station,西枇杷島,35.195085,136.86528,2
mlit:st-7287a50974d857a0,station,柏森,35.34482,136.900245,2
mlit:st-729276af1da77393,station,上戸,37.48786,140.16357,2
mlit:st-72a1b67af07c2c2e,station,川越,35.907052,139.483066,2
mlit:st-72a5bfb3101208e0,station,久田野,37.137525,140.260185,2
mlit:st-72a6ed0c6b8624d9,station,不動前,35.625423,139.71315,2
mlit:st-72b63e141c6b6804,station,向ヶ丘,34.706135,137.367675,2
mlit:st-72bc2bdadf0ab66e,station,楡原,36.529403,137.22872,2
mlit:st-72e563a55656e06e,station,神志山,33.83977,136.06235,2
mlit:st-72e645f2838fecf9,station,辻堂,35.336845,139.445895,2
mlit:st-72f8d6966b89aacf,station,南森町,34.697702,135.510943,2
mlit:st-730dc12c7d35ed67,station,東花輪,35.59485,138.527025,2
mlit:st-73109fd598161ff6,station,放出,34.687999,135.563138,2
mlit:st-731cf71b81f15d32,station,西中,43.42947,142.441815,2
mlit:st-732e7e687d4b9395,station,折原,36.096175,139.195325,2
mlit:st-73339e956f8b3432,station,亀岡,35.016805,135.58232,2
mlit:st-7340270afe826704,station,牛津,33.24783,130.20133,2
mlit:st-7348560dccc5e530,station,岡,38.019023,140.780343,2
mlit:st-735287f60e31da84,station,神埼,33.31596,130.374925,2
mlit:st-735841fe7648fb1a,station,南船橋,35.681665,139.9957,2
mlit:st-735a0b94dafe8b4a,station,大福,34.512835,135.82987,2
mlit:st-7367a61ab5652fe6,station,伊豆急下田,34.67969,138.944285,2
mlit:st-73790aa595b99a7d,station,東新木,33.56409,133.589745,2
mlit:st-7379d5d51eba570d,station,山陽明石,34.648823,134.99271,2
mlit:st-737e03b455a68c7c,station,美園,43.036183,141.385773,2
mlit:st-737e8f6de0893dca,station,越河,37.933483,140.604583,2
mlit:st-739107b46dfc9eef,station,紀伊長田,34.268257,135.39156,2
mlit:st-7396cd9b06d1f6b4,station,抜海,45.3167,141.644695,2
mlit:st-7397c0685dedb0fe,station,北野桝塚,34.996285,137.13949,2
mlit:st-73a31a47893faf3a,station,工業団地,32.95638,132.802005,2
mlit:st-73c0d8c1908a51e0,station,前橋大島,36.370793,139.1092,2
mlit:st-73c5a36208e796f5,station,加茂宮,35.93577,139.616935,2
mlit:st-73e4eb1a8574b0f0,station,杉原,36.415855,137.19247,2
mlit:st-73f6672830660a1f,station,西大島,35.689343,139.826297,2
mlit:st-740bdda3c7113c9c,station,和泉橋本,34.4273,135.358825,2
mlit:st-740c1d0cab4d110e,station,中延,35.605448,139.71307,2
mlit:st-7416813864c90b3e,station,柚須,33.61333,130.44416,2
mlit:st-741acd4a39ef7c11,station,田老,39.73185,141.964655,2
mlit:st-742e45a306e03e6f,station,幸浦,35.358395,139.64369,2
mlit:st-7430c64068a90774,station,京成佐倉,35.725205,140.229865,2
mlit:st-7436ab5c901c16b4,station,野上原,36.605785,140.38996,2
mlit:st-7439ad28b4aa1bb2,station,東都筑,34.790435,137.58661,2
mlit:st-743b500be8f7ba6a,station,北赤羽,35.786974,139.705834,2
mlit:st-7442b9f648ec5346,station,西気賀,34.802356,137.621574,2
mlit:st-7444e2f92e66b85f,station,愛環梅坪,35.105155,137.160915,2
mlit:st-74515534b8d9bcb7,station,中山口,35.520795,133.59025,2
mlit:st-7456c6818cd0aa9e,station,小内海,31.73799,131.46606,2
mlit:st-7458dc6debe8ea3d,station,伊丹,34.779915,135.41373,2
mlit:st-745b401ddd7ad698,station,津山口,35.054475,133.98275,2
mlit:st-7472c3880ff167ac,station,北参道,35.678237,139.705643,2
mlit:st-748f67b658975e7c,station,今池,35.16938,136.93754,2
mlit:st-749a9f5263e3b16c,station,上有田,33.19031,129.90532,2
mlit:st-74af04b33118c8d9,station,高瀬,34.183603,133.710797,2
mlit:st-74b88ccb4753886c,station,滝水,32.9333,131.242835,2
mlit:st-74bc50647882be50,station,湯本,37.006945,140.84984,2
mlit:st-74c98dcfe7f415a6,station,近鉄弥富,35.113585,136.727765,2
mlit:st-74d3eb509d0e486f,station,港北,35.11464,136.862772,2
mlit:st-74d8d21327851173,station,東白石,38.035136,140.6511,2
mlit:st-74d932d421314087,station,十二所,40.21434,140.66818,2
mlit:st-74e1f544489cc825,station,潟元,34.341375,134.09819,2
mlit:st-74e57593910f12fb,station,大島,35.86849,136.85905,2
mlit:st-74e598c72c66a324,station,万博記念公園,36.0584,140.059375,2
mlit:st-74eeefe5798ff9f1,station,神明,35.972735,136.181885,2
mlit:st-74f014d63aa917cd,station,牛久保,34.80857,137.381715,2
mlit:st-74f7fabf4d121c1c,station,真倉,35.40723,135.32625,2
mlit:st-75053fbecece3213,station,高岳,35.174165,136.916185,2
mlit:st-750602d81bd690f4,station,乙原,33.274446,131.482991,2
mlit:st-75099a29d508a6b9,station,近江塩津,35.53971,136.151385,2
mlit:st-750f407836c6667a,station,西鉄柳川,33.16511,130.419245,2
mlit:st-75103095350e296c,station,瀬田,34.987285,135.92584,2
mlit:st-75307d51edfc4761,station,川岸,36.032983,138.02196,2
mlit:st-7533f557e07eff9a,station,市坪,33.80915,132.74927,2
mlit:st-75368e76cdfd4572,station,千里山,34.77898,135.50551,2
mlit:st-754289d65ca8e8f8,station,馬出九大病院前,33.60962,130.419645,2
mlit:st-754b60bd743aea2d,station,丹比,35.36072,134.356287,2
mlit:st-754b70135361bee5,station,上横須賀,34.83012,137.07214,2
mlit:st-754ec0652b8bf8ee,station,小岩川,38.59041,139.565967,2
mlit:st-75525b790e6fb5c1,station,羽後境,39.619195,140.32056,2
mlit:st-75653a6de31cd0de,station,黒崎駅前,33.86638,130.765205,2
mlit:st-756a646e6cb12e08,station,佐野市,36.30624,139.5759,2
mlit:st-7574e7325d7fa65c,station,東大和市,35.732905,139.434295,2
mlit:st-7575bccab3531ccc,station,奈良,34.680495,135.81885,2
mlit:st-7579b1c58456502c,station,真鶴,35.156754,139.132132,2
mlit:st-7586d8567f693d3a,station,西神中央,34.719985,135.01716,2
mlit:st-7588ee3622e562b2,station,大物,34.716545,135.42596,2
mlit:st-758be887b4b7565d,station,北上尾,35.98515,139.577575,2
mlit:st-759dc96db78fac04,station,川西,34.491965,135.59066,2
mlit:st-759ea8089899355a,station,吉浜,34.946705,136.98944,2
mlit:st-759f5f0cf764a2a6,station,讃岐財田,34.11741,133.81468,2
mlit:st-75a0bb086cd5ee07,station,野々市,36.54213,136.598935,2
mlit:st-75a19419738aa93c,station,宮の奥,33.55248,133.47578,2
mlit:st-75a23d2d88a66c63,station,だいどう豊里,34.743993,135.544473,2
mlit:st-75a8bfb4c43cf4cc,station,尾張瀬戸,35.22489,137.09674,2
mlit:st-75aecda022bea803,station,苅藻,34.653715,135.156665,2
mlit:st-75c0e57433eec92b,station,田町,35.64574,139.747605,2
mlit:st-75c1e297b7f6ac25,station,土佐山田,33.607145,133.68471,2
mlit:st-75ec4ad0d28102a7,station,流山おおたかの森,35.87192,139.925358,2
mlit:st-75ef056a65fa811b,station,土橋,33.83233,132.75597,2
mlit:st-75fd8de00db61bd2,station,追良瀬,40.68653,139.970015,2
mlit:st-76068edd0c274427,station,鹿島,37.702835,140.97008,2
mlit:st-7614db2eda7f81cf,station,矢川,35.685075,139.43159,2
mlit:st-762db395c720f1aa,station,潟町,37.234205,138.3399,2
mlit:st-76389607d11e0324,station,新横浜,35.508141,139.617277,2
mlit:st-7639928bf10094d2,station,東京テレポート,35.627085,139.77806,2
mlit:st-7639f20459ca5ea6,station,大浦,34.000035,132.775625,2
mlit:st-76404754d6387d51,station,佐賀公園,33.064227,133.106217,2
mlit:st-7645a5e2b2ac1763,station,宮津,35.53444,135.199975,2
mlit:st-7649027541319d98,station,屏風浦,35.39413,139.61044,2
mlit:st-76629d57a4fd7d1d,station,大橋,33.559085,130.426805,2
mlit:st-76705be884087cb5,station,ハウステンボス,33.09223,129.796285,2
mlit:st-7670cc2ed22ddff3,station,入野,31.204325,130.51875,2
mlit:st-7670d8121e82510b,station,上総清川,35.390837,139.965643,2
mlit:st-7674ab37322baef2,station,赤倉温泉,38.730542,140.553565,2
mlit:st-7678cc12392684ae,station,越後曽根,37.793495,138.911095,2
mlit:st-767b411a5ea23d8b,station,八街,35.663175,140.317415,2
mlit:st-767eeb06dd6a197f,station,淀川,34.696195,135.465205,2
mlit:st-7696e97daf0af850,station,小鳥谷,40.171117,141.307737,2
mlit:st-76a99d79b886aea1,station,日野,36.65594,138.288795,2
mlit:st-76c237b94f4cced0,station,黒川,35.613138,139.47075,2
mlit:st-76c6ff2a69aa346c,station,安登,34.254315,132.72266,2
mlit:st-76cb6ba6a23fb7f6,station,五十島,37.715917,139.353467,2
mlit:st-76d491fddabb0480,station,会津水沼,37.48298,139.560537,2
mlit:st-76da2226444f4d2d,station,鬼塚,33.421105,129.98711,2
mlit:st-76dbe45addf86da4,station,伊那上郷,35.520175,137.83903,2
mlit:st-76e610d904687cd0,station,多田,36.378075,139.59296,2
mlit:st-76f02d1a3038dc16,station,阿知須,34.010703,131.356773,2
mlit:st-76f04b323b495d07,station,会津山村道場,37.1442,139.73176,2
mlit:st-76fabc8a4f326046,station,武州長瀬,35.941995,139.32619,2
mlit:st-770650753c99c50c,station,観音寺,35.289715,136.786165,2
mlit:st-770f9202823b3495,station,本諫早（諫早市役所前）,32.84178,130.052737,2
mlit:st-771430bfdf126782,station,狛田,34.78044,135.78952,2
mlit:st-771a5b4f4b05ddf1,station,神宮丸太町,35.018495,135.772243,2
mlit:st-77210c769a5cc167,station,清川,38.79018,140.020687,2
mlit:st-77224a4f3786088a,station,川西,34.156595,132.17731,2
mlit:st-772ff343f73519b1,station,西登戸,35.617625,140.10287,2
mlit:st-77302d663b6fea27,station,金山,33.55961,130.361745,2
mlit:st-7748f262d8cb9a6f,station,鹿妻,38.40328,141.1901,2
mlit:st-77615e00ea651a52,station,富浦,42.44187,141.156555,2
mlit:st-776c59bbc7a73d33,station,小田原,35.256286,139.15558,2
mlit:st-777204fe0c4bea8c,station,西早稲田,35.707993,139.70916,2
mlit:st-77729c31d0387199,station,高石,34.521475,135.43282,2
mlit:st-777358f1961b3d47,station,岩島,36.56324,138.759935,2
mlit:st-7773b13c4ecdc582,station,住吉東,34.613365,135.49758,2
mlit:st-777895129cdb60fc,station,川崎,35.531365,139.69681,2
mlit:st-777f94eb6ed9ed85,station,渡川,34.322935,131.60407,2
mlit:st-778149b73d952bd3,station,雁ノ巣,33.683775,130.402795,2
mlit:st-7782036684e501d2,station,北坂戸,35.97198,139.396845,2
mlit:st-77845a6fd5b29498,station,稲永,35.09151,136.86336,2
mlit:st-77907aa5e2732bfb,station,鼓ヶ浦,34.82619,136.58126,2
mlit:st-7793a26c178031f9,station,梅島,35.772345,139.798075,2
mlit:st-779e5b3869e6b222,station,下和知,34.79766,132.92535,2
mlit:st-77a1bca0d6c90fc0,station,木見,34.527835,133.823825,2
mlit:st-77afd014ea77e276,station,中田平,33.3558,129.611175,2
mlit:st-77b644fb2df10ef3,station,護国寺,35.71918,139.72745,2
mlit:st-77b946985052bc69,station,香西,34.34136,134.01001,2
mlit:st-77cd257903bad698,station,三本松口,35.446145,133.323145,2
mlit:st-77cf00215e8d95a7,station,駄科,35.475565,137.839815,2
mlit:st-77d030ee6f92bca3,station,教会前,34.16759,134.577205,2
mlit:st-77da84f17cdabcfe,station,樽井,34.37417,135.261355,2
mlit:st-77e6f448af1c8782,station,浜中,43.157665,145.099735,2
mlit:st-77e77ea4f1e0ed45,station,北秩父別,43.78934,141.96099,2
mlit:st-77ea8cccf421a492,station,三ツ石,32.86389,130.738317,2
mlit:st-77eceb174fe3520f,station,みのり台,35.789345,139.928785,2
mlit:st-77f8d3310c1cccc1,station,小金城趾,35.836025,139.916875,2
mlit:st-7809ade5d2603e1f,station,山麓,33.85651,130.79647,2
mlit:st-780bc54cbb7c0d47,station,滝ノ間,40.379975,140.00227,2
mlit:st-7812819cb33d892e,station,スペースワールド,33.871258,130.806187,2
mlit:st-781fc052d140336a,station,万能倉,34.551043,133.33842,2
mlit:st-78233216fb4f798b,station,古井,35.457432,137.047657,2
mlit:st-782ab105ee4095fe,station,平野,34.86876,135.41733,2
mlit:st-784df2f71be2da27,station,岸本,35.38739,133.40948,2
mlit:st-784dffd49b7f2aa4,station,相賀,34.11193,136.227127,2
mlit:st-7852d4eb7012f479,station,燕三条,37.648365,138.93915,2
mlit:st-785413112a82dfca,station,鷲宮,36.096325,139.65696,2
mlit:st-78554342d94e0689,station,桜台,35.738745,139.6624,2
mlit:st-785f1b68db82a97f,station,平戸橋,35.114545,137.18459,2
mlit:st-7863ec80ce71edfe,station,戸田,35.132605,136.807445,2
mlit:st-786eea5ba3c7b66c,station,足羽,36.02082,136.253563,2
mlit:st-786f25e6bf5e062c,station,小樽築港,43.180877,141.02789,2
mlit:st-787895c25a81e580,station,小岩,35.73333,139.88185,2
mlit:st-787aa757c6761af4,station,大学前,36.371305,138.215135,2
mlit:st-7883f8d3064885ae,station,昭和橋,41.778095,140.74126,2
mlit:st-788afbdd72cb13f0,station,山越,42.231115,140.326715,2
mlit:st-788d9d53eb801957,station,蓮田,35.981165,139.652965,2
mlit:st-789a87408794469f,station,備後矢野,34.66474,133.12607,2
mlit:st-789d68fff6c57b1a,station,美浜,35.605235,135.936615,2
mlit:st-78a785e88e390810,station,藪塚,36.35872,139.31582,2
mlit:st-78aff4c8c5bb054b,station,新鉾田,36.152665,140.520395,2
mlit:st-78b3e3fb8f85e451,station,新三河島,35.737342,139.774168,2
mlit:st-78bd1c0d409a1d9c,station,熱田,35.129803,136.910675,2
mlit:st-78c36e7824fb7afd,station,南小樽,43.18653,141.00789,2
mlit:st-78c9d6925dac21f6,station,殿山,36.349435,140.601011,2
mlit:st-78ca182d3cea9c1c,station,羽島市役所前,35.321945,136.699975,2
mlit:st-78cbcfe8193549dc,station,明野,34.52149,136.66882,2
mlit:st-78cd35809535c7d0,station,みずほ台,35.8382,139.550785,2
mlit:st-78d05f3f057b0644,station,金沢,36.578147,136.647888,2
mlit:st-78d513b1ae0ad35f,station,長尾,34.26665,134.16916,2
mlit:st-78f303f034f561e8,station,田原坂,32.899335,130.6532,2
mlit:st-78fa9374c56e3b61,station,双葉,37.453735,141.005855,2
mlit:st-78fb95f20d53ca25,station,福島,37.754142,140.459498,2
mlit:st-78fd78bd8d5d1747,station,深井,34.53035,135.49755,2
mlit:st-790213320c45653d,station,千代田,34.469,135.566325,2
mlit:st-79043e4e15e1a8d5,station,福井,36.061745,136.223471,2
mlit:st-790cf8f03b701ca8,station,西大方,33.008785,132.986805,2
mlit:st-791fdbc225ff63bb,station,比羅夫,42.848545,140.72266,2
mlit:st-79228fa21315f7b2,station,東山代,33.277992,129.846052,2
mlit:st-793049547a05c9b7,station,新検見川,35.651823,140.073145,2
mlit:st-793af92ba7b6df13,station,三ツ屋,36.6116,136.645335,2
mlit:st-7941fb17ccf2187c,station,桃山,34.932557,135.771927,2
mlit:st-795e5f1f075358dd,station,守山,35.19735,136.956553,2
mlit:st-7968a5819c8b7034,station,川口,35.801795,139.71748,2
mlit:st-7976e579e3e8fd1b,station,のの岳,38.55266,141.22582,2
mlit:st-7983b66232a5d92d,station,水口,34.97425,136.17683,2
mlit:st-7985c28cb99deba8,station,浦上,32.765445,129.863285,2
mlit:st-798e9a4152c21bce,station,泰澄の里,35.999212,136.198162,2
mlit:st-799227b6faecdb48,station,砺波,36.63641,136.953565,2
mlit:st-799426e7db8d864a,station,本宮,37.513735,140.399335,2
mlit:st-79b58732b974f710,station,南柏,35.844645,139.954192,2
mlit:st-79b7826af63b8343,station,越戸,35.10767,137.18013,2
mlit:st-79bc16dcfee90ac8,station,鴻巣,36.05924,139.509585,2
mlit:st-79bd2fad1ec9801a,station,黒石,40.648345,140.591025,2
mlit:st-79bf0234286e97b8,station,船岡,38.05933,140.7674,2
mlit:st-79c0c8a05e92a605,station,七飯,41.88701,140.68856,2
mlit:st-79cd59ed4b556d80,station,試験場前,33.302,130.509915,2
mlit:st-79d7a215cfadfbde,station,馬堀海岸,35.25956,139.707915,2
mlit:st-79da1063f95f04fd,station,若狭高浜,35.486185,135.54805,2
mlit:st-79e13d5c1a05990b,station,墨染,34.94817,135.769105,2
mlit:st-79e78542073b7e29,station,京都,34.985381,135.758841,2
mlit:st-79ea0cf7ab9fa3ae,station,西敦賀,35.61796,136.067755,2
mlit:st-79ea577f257845a9,station,片原町,34.346025,134.054395,2
mlit:st-79ec6a2f5c07deb0,station,大曽根,35.19162,136.936796,2
mlit:st-79ee22aee7067f67,station,津軽尾上,40.613905,140.576105,2
mlit:st-79ef6fd487e349e6,station,唐崎,35.0498,135.866965,2
mlit:st-79f8fc060eb7a9f5,station,北小金,35.83317,139.93075,2
mlit:st-7a0173983ae75703,station,白木原,33.528565,130.48281,2
mlit:st-7a03d46cd297e4a5,station,中佐世保,33.172315,129.72272,2
mlit:st-7a054b319ec94b08,station,新島々,36.189805,137.821765,2
mlit:st-7a0ad50bc41d5fe1,station,岩倉,35.27797,136.873575,2
mlit:st-7a10cd8744422b75,station,山上,33.84674,130.795185,2
mlit:st-7a1d0cb51f5b04c1,station,新富山口,36.719575,137.240399,2
mlit:st-7a2b0806dcbe7f54,station,伊予中山,33.6492,132.711905,2
mlit:st-7a2c859bcc7585d4,station,伊丹,34.780615,135.421775,2
mlit:st-7a40b32b03f9e309,station,西上田,36.416875,138.209055,2
mlit:st-7a57832b491759cb,station,益生,35.057785,136.678585,2
mlit:st-7a69079eee9c49ce,station,知波田,34.753805,137.512095,2
mlit:st-7a6d566a862702d6,station,伊予北条,33.972905,132.775335,2
mlit:st-7a7194bdd9a99d16,station,高光,33.25598,132.573505,2
mlit:st-7a7e703a19f0d8a1,station,武蔵高萩,35.901703,139.371255,2
mlit:st-7a880c3b753c09ba,station,東成田,35.769685,140.38725,2
mlit:st-7a8811f7481ed48b,station,並河,35.032295,135.55505,2
mlit:st-7a8a315405740134,station,交通センター前,34.20388,135.21837,2
mlit:st-7a8ce95733a08145,station,碧海古井,34.9372,137.090837,2
mlit:st-7a9db7a03cc868ad,station,久原,33.313897,129.811967,2
mlit:st-7a9e98301351c5b8,station,詫間,34.22155,133.692783,2
mlit:st-7aa169beeaa49c33,station,関大前,34.77091,135.506065,2
mlit:st-7aa578002d7cc024,station,西山名,36.27082,139.03207,2
mlit:st-7aa7d8c3aba1d82d,station,紀伊御坊,33.894345,135.154765,2
mlit:st-7aae6d27977f6cab,station,河合西,34.878995,134.91937,2
mlit:st-7ab0670471d02fd7,station,木田,35.1953,136.78801,2
mlit:st-7ab4683783085646,station,道上,34.55345,133.36119,2
mlit:st-7abc66af3a51b4ab,station,弘前東高前,40.592005,140.489095,2
mlit:st-7ac4d9d740e1309b,station,出雲八代,35.227295,133.00148,2
mlit:st-7acf1bbe9b41177c,station,西川田,36.51425,139.850305,2
mlit:st-7ad47166b10673fe,station,鳥浜,35.37718,139.6418,2
mlit:st-7ad830d6df6c5cea,station,花泉,38.833365,141.180015,2
mlit:st-7ae35fe36580b4ec,station,広電五日市,34.366505,132.367885,2
mlit:st-7ae5a66f229c47a9,station,中川,35.563085,139.56968,2
mlit:st-7ae9304d48784f56,station,豊実,37.680523,139.576343,2
mlit:st-7aed8cf085ef543b,station,当麻,43.825535,142.51703,2
mlit:st-7af615b759f0314b,station,上松,35.784075,137.69327,2
mlit:st-7af6a76eadb577a5,station,伏見,35.169125,136.89736,2
mlit:st-7afa7a768374900e,station,黒部湖,36.56653,137.65842,2
